name,N,board_1,board_2,board_3,solution,score,tier,is_solved
puzzle_54,13,AAAAABBBBBBCCAAAAAAAABBBCCDDDDAEEEEEECCDDDDDDEEEFECCDGGGEEEFFFFCCDGGGEEEHHHFCCGGGEEEEHHFFFCIIGGGHHHHJKKCLIIGIIMHHJKKKLLIIIIMMJJJKKLLILMMMMJJKKKLLLLMMJJJJJKKLLLLMMMJJJJKK,AAAAAAAABBBBCADDDDEEBBBBBCAADDFEEEEBBBCDDDFFEFEEBBCCDGDGFFFEEECCCGGGGGFEEEHCCCGGGGIFEEHHHCCGGIIIFJJHKHKCLGLLIJJJHKKKCLLLIIJJJHHKKCLLLIIJJJHHKKKLLLIIJJJMHKMKLLLLMMMMMMMMM,AAAABBBBBBBBBAAAAACCBBCCCDEEEEECCBBCCCDEEEEEECCCCFFDEEEEEGCCFFFFDHHHHHGCCFFDDDIIHHHGGGFFFDDIIHHHJJGFGGDDIIIIHJGGFGGKDIILIIJMGGGGKKLILLJJMMMMMKKLILLLJJJMMMKKLLLLLJJMMMKKK,..x...x...x..x...x...x..........x...x.xx.x.x...............x.x..x.x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x..x.,461,Medium,True
puzzle_42,13,AAAAABBBCCCCCAADDAABCCCCEEADDDDBBBFCCEEAADDDBBBFFEEEGDDDDDBBFFEEEGHDHHHHBFFIIEGHHHHHFFFFIIIGHHHHHFFIIIIIGGGJJJFKIIIILMGGGJJJKKLLLLMGGMJJKKKLLLLMMMMJJKKKKLLLMMMMJJJKKKKKK,ABBBBBBCCCCCCABBBBBBCCDCCCAAAAEEEECDDCDAAAAEEEEEDDDDAAAAFFEEEDGGGHHHHFFFDDDIGGHHHHFFFFDIIGGHHHHFJFIIIIGGHHFFFJJJIGGGGHKKFFFFJGGGLLMMKKKKJJJGGLLMMMMKKJJJLLLLMMMMMKKJJLLLL,AABBBBBCCDDDDAAAABCCCCCCDDAAAABBBEECCDDAFAAAEEEEECDDFFGGGGEHHHCDDFFGGGEEHHHCIIFFGGJEEHHHHIIFFFGJEEHHHIIIFFFFJJJHHIIKKLLFJJJJJJIIKKLLLJJJMMMIKKKLLMMJMMMMKKKKLLMMMMMMMMMKK,....x.x...x...x......x...x...x..x...x..x.......x...x..x.x.x..............x.x.x.x.x.x..............x.x.x.x.x..x..............x.x.x.x.x.x...............x.x.x..x.x.x.......,469,Medium,True
puzzle_20,13,AAAAAABBBBBCCAAAADDBBBBBCCAAAADBBCCCCCEFAADDDBBECCEEFFFFFDDGEEEEEFFFFDDGGEHHHHIIIGGGGGEHHHHIIIGGGGJEEHHHIIIJJJJJKEEHHIIILJJJMKEKKKILLLLJJMKKKKKIIILLLMMMKKKKILLLLLMMMMMMK,AAABBCCCCCCCDAAABBBCCDDDDDEAAABBCDDDDDFEEEBBBCDGGFFFEEBBBGGGGGGFFEEEBHGGGGIGFFEEHHHJIIIIIFFEEHHHJIIIFFFFEEEHJJJJIIFFKEHHHJJJJIILLKEEMJJJLJILLKKMMMMMJLLLLKKKMMMMMJJLKKKKK,AAAAABBBCCCCCAAAAABBBBCCCCAADDBBBBCCCEEDADDBBBFFFEEGDDDDDBBFFEEGGHHHDDBFFEEIIGHHHHHBFFEEIIGHHHHJJJFFFIIGHHJJJJKKFFIGGHLLLJJKMMIIIGLLLLJJKMMMIIGLLLLKKKKMMMGGLLLLKKKKKMMMM,..x.....x..x.x...x.x........x......x.x.x....x.x........x.....x..x.x...x.x........x.....x.x..x...x.x........x......x.x.x....x.x........x.....x.xx.....x.x......x.x.....x..,475,Medium,True
puzzle_35,13,AAAAABBBBCCCCADDDAABEBCCCCAADDAEBEBBCCCAADDEEEEEBCFCDDDDGGEEBBFFCDDDHGGEEBFFFFHHHHGIIIIFFFFHHHGGIIIIJFKKHHGGGIIIJJJKKHGGGLLIIJJKKKHGGLLMJJJJKKKHGGLMMMMMMKKKLLLLLMMMMMMKK,AAAAAABBBBBBBAAAAAABBBBCCBAAAADACCCCCCCADDDDDDEECFFCADDGDGGEEFFFCGGGGGGEEEFFFCGHGGGHEEEEFFFGHHHHHEEIEJJJKHHHHHEIIJJJJKIIIIIIIJJJJJKKLLLLJJJMMMMKKKLLLLLLMMMMKKKKLLLLMMMMM,AAAAABBBBBBBBAAAAACBBBBBBDAACCACCCEEDDDAFFCCCGGEEDDDFFFCGGGGGEDDDFFFGGGGGEEDDDFFHHHHIIEEJDDFFFHHHHIIEJJJKFKHLHHIIIIJJKFKLLLHIJJJJJKKKLLLHJJMMJJKKKLLLMJMMJJJKKLLLLMMMMMMJ,......x...x.xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx...x.x........x.....x.x......x.x.....xx.x.....x....,481,Medium,True
puzzle_27,13,AAAAABBBBBCCCAAAABBDDDBCCCAAEAADDDDBCCCAAEEAFFDDBCGGEEEAAFFDBBCGGEHHHFFFFFFCGGEEHFFIIIIGCGGEEHHFIIIIGGGGHHHHFIIIJGGKGHLHHLIIJJJKKKLLLLLLJJJJKKKLLMMMLJJMJJKKLMMMMMMMMJKKK,AABBBBBBBCCCCAAADBBBBBEECCAAADBBBEEECCCADDDDBBEEEFCCAADDDDDFFFFCCGGGGGGGFFFFFHGGGGGGFFFFFHHGIGGGGJKKKKHHIIIGJJJKKKKKHIILGJJJKMKKKHIILJJJJKMMMHHIILJLJJKKMHHHIILLLLMMMMHHH,AAABBBBCCCCCCAAAABBBBBCCCCAAADBBBDBCCCCAAADDDDDEECCCFADDFDDDEECEGFFFFFFHHEEEEGFFIFJHHHHHEGGIIIJJHHHHHKKGIIIIJHHHHLKKGIIMMJJHHLLKKGIIMJJJJLLLLKKIIMMJMMLLLLKKIMMMMMLLLLLKK,.x...x.....x....x...x.x....x...x.....x....x...x.x...x....x......x...x....x.x...x....x.....x....x...x.x..x.x...x..............x.x.x..x.x.x......x........x.x...x.x..x.....,503,Medium,True
puzzle_22,13,AAAAAAABBBCCCAABBBBBBBCCCCBBBBBBBDDCCCCEEBEEEBDDFCCCGEEEEEEDDFFFFGGGEEEDDHHFFFGGGGIIDIHHHFFGGGIIIDIHHHFFGJGKIIIILHHMFGJJKILLLLLLMMGJJKIKKLLLLMMGJJKKKKLLMMMMJJJKKKKKLLMMM,ABBBBBBBBBBBCAAAAABBBDDDCCAAAAADDDDCCCCAEEEEEECCCCCCAAFEEEGGGGGGCAAFEFFFGGGGGHAAFFFFFGIGHHHJAKKKKFIIIIIHJKKKKIIIHHHHHJJKKKKIHHHHLLJJJKMMMMMMHLLJJJKMMMMMMLLLJJJKKMMLLLLLL,AABBBBCCCCDDDAABABBCCCCCDDAAAABBCCCCCDDAAEEEBEFCFCDDEEEEEEEFFFDDDEEEGGEHFFFIDDEGGGGEHHHHIIJEGGGGEHHHHIJJEKGGGLLHHIIJJKKMMLLLHHHIIJKKMLLMLHHHIIJKKMLMMLMMHIIJKKMMMMMMMIIII,..x..x.x.....x........x.x....x.x.x......x.......x.x....x.x.x.....x........x.x...x.x.x..............x.x.x.x.x..x..............x.x.xx.x.x..............x.x...x.x..x.....x..,519,Medium,True
puzzle_93,13,AAAABBBCCDDDDAAAABBCCEDDDFAABBBBCCEEDDFAABBCCCEEEDFFABBBGEEEHHDDFAIBGGEEGGHHHFIIGGGGGGGHHHFIIIIIGJGGHHHFIIKKGGJJJJJHFLLKKKKKKKJFFFLLLLKKJJJJFFFLLKKKKMMMMFFFLLLLKKMMMMMMF,AABBBCCCDDDDDAAABBBCCCCDDDAAABBBCCCCDDEAABBBBFFFEEEEGBBFFFFHEEIIEGGFFFFHHHEIIEGGGJFFHHHEEIIGGGJFFHHHEEIIGGGJJJKHHEEIIGGGLJJKKKKKIKLGLLJJMMMKKKKLLLJJJMMMKMKKLLLLLJMMMMMKK,AAAAAAABBBCCCAAAABBABDBCCCEEAAABBBDDCCCEEEEEBDDDDCCCEFFEFDDDDDGGCFFFFFDDDDDGGCFFHHFFIIIGGGJFFHHHIIIIIJGJKKHIIIIILLJJJKKHHHHILLLLJJKKKMMHHHLLLJJKKKMMHMMLMJJJKKKKMMMMMMJJJ,......x.x...xx.x.x..............x.x.x..x.x.x...............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx...x.x........x......x.x.,528,Medium,True
puzzle_73,13,AAAAAAABBCCCCDAAAAAAABBBCCDDDEEEABBBBCCFDDEEEGGGGBCCFDDEEEEGGGBCHFFDDEEEGGGBHHFFDIIEEGGBBHHFFFIIIIIGGBBHJFFFFIIIIHHHHJJJKKKKKLLHHLJJJJJJKKKLLLLJJJJJMMKMMLLLJMMMMMMMMMMLL,AAAABBCCCCCCCAAABBBBBCCCCCAAABDBBBBBCCCEEEDDDFFBBBFCEEEEEDDFFFFFCEEEDDDDGFFFFFEEEHDIIGGGGGGHHHHHIIIGGGGGHHHJJKKIIIGLLHHJJJKKMIIGGLJJJJKKKMILLLLJJJKKKKMMMMMLJJJJJJJJJMMMM,ABBBBBBBCCDDDAABBBBBBCCCCDAAEEEECCCCCCDAAEEEECFFCCGDAAEEFFFFFCCGDAAEFFFFGFCGGDAHEFIIIGGGGDDHHJIIIIKGGGGGHHJJJIIKKLMMMHHJJIIKKKLLMMHHHJJJJKKKLLMHHHJJJKKKLLMMHHHJJJKKLLLMM,..x.....x.x..x...x.x........x......x..xx...x.x........x.....x..x.x...x.x..............x.x.x.x.x.x..............x.x.x..x.x.x..............x..x.x.x.x.x..............x.x.x.,539,Medium,True
puzzle_39,13,AAABBCCCCCDDDAAABBECCCCCDDAAABBEEECCCCDAAABEEEEEFCCDGAGBBEEEEFFDDGGGBBBEEEFFDDHGGIIIJJKFFDFHHGGIJJJKKFFFHHGGIJJJJKFFFHHHHIIJJJKFFFHHIIILLJKKMMFHLLIILLMMKMMFLLLLLLLLMMMMF,ABBBBBBCCCCCCAAAABBBCDDDCCEAABBBADDDCCCEAAAAAAFFDDDDEAEGGFFFFDDDDEEEGGFFFFHDIIJGGGGFFHHHIIIJGGGGFHHHHHIIJKKGGKHHHHHIIJJKKKKHHHLIIIJJKMMMMMLLIIIJJKKMMMMMLLLLJJKKMMMMMLLLL,AAAAABBBBBCCCAAABBBBBBCCCCAAABBBDDCCCCCAEEEBBBDFFCCCEEEGBBDDFFFHHEEGGDDDIFFFHHEJJGDDIIFFHHHEEJGGGIIIIIHHEKJGGGGIILLHHEKJJJGIIILLLLKKJKJJMIILLLLKKKKJJMMIMLMLKKKKJJMMMMMMM,...x.x....x...x......x...x....x.x...x..x.x.....x..........x...x.xx.x.x..............x.x...xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x.,541,Medium,True
puzzle_61,13,AAAAAAAAABCCCABBAAAAABBCCCDBBBBBBBBCCCCDBBEEEFFBCCGGDEEEEFFFFFGGGDDEEFFFHGGGGGDDEEEFHHGGGGGIDEEFFFHHHJJGIDIIFHHHHHHJJIIIKKKKKJJJJJLLIIIKKKKKMMMLLLILKKKKKMMMLLLLLLKKMMMMM,AAAABBBBCCCCCAAAABBBBCCDCCAAAABBBBBCDDCAAAEEEDDDDDDDFGGGEEDDDDDDDFFGGEEHHHHHHHFGGGGEHHHHHHHFGGFGEEIJJJJJFFFFIIIIIJJJKFLLFIIIIJJJKKFLLLLLIMMMJKKLLLLMLIIMKKKKLLLMMMMMMMKKK,AABBBBBCCCCCCABBBBBCCCCCCCAAADBEECCCECEAAADDEEEEEEEEADDDDFGGGGGGGAAHDFFFFGGGGGAHHDDFFFFGGIIHHHHJFFFFKKIIHHHJJJKKKKKIIHHLLLJJMKKKIIHHHLLJJMMMIIILLLLLLJJMMMMILLLLLLLJMMMMI,..x...x...x......x...x...xx.x...x..........x....x.x.x.x....x..........x...x.x..x.x...x..........x...x.x.x..x...x..........x....x.x.x.x....x..........x...x.x.x..x...x....,610,Medium,True
puzzle_13,13,AAAAABBBBCCCCAAAAABBBCCDCCEEAABBBBCDDDDEEEAFFBBCCCDDEEEFFFGGGCCDDEEEFFGGGGCHIDEEEFFFGGGHHIIJJEEFFJGKKHIILJJJJJJJKHHIILLLLJJMJKHHIILMLLJMMKKKHIILMMMMMKKKKHIHLLLMMKKHHHHHH,AAAAABBCCCCDDAAAABBBBCCCCDAEAAABBBCCCCDEEAAABBBBFFFDEEGGAGFFFFDDDEEGGGGFFFFDDDEEGGHGGIFFFJDEGGHHGIIFKKJJLLHHHHIKKKKJJLLHHHHIIIKKKJLLLHHHIKKKKJJLLLMHHHMMMKJJLLLMMMMMMMMMJ,AAAAABBCCCCCDAAAABBCCCCCCDAAAABBBCCDDDDAAABBECCCDFDFAAAGBEEEEFFFFGGGGBBEEEEHFFIGGGGBBEEHHFHIGGGIIJJJHHHHIIIIIJJJJJHHHKKIILJJJJJJJHKIIILLMMMMJHHKKLLLLLMMMHHHKKKKKLLLLMMMM,........x.x.x.x.x.x..............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x...xx.x.......x......x.x.x....x.x........x.....x.x..x...,526,Hard,True
puzzle_60,13,AAAAAABCCCCDDAAAAABBCCCCDDEAAABBCCCCCDDEEEBBBFFFDDDDEEEBGBHFFDFFFEEEBGHHFFFFIIEEEBGHHFFFIIIEGEGGHHHIIIIJGGGGHHKHLLLJJMGMGHHKLLJJJJMMMGHKKLLLJJJMMMKKKKKLLLJJMMMKKKKKLLLLJ,AAABBBCCCCCCCAABBBBBCCDDDCAAEBBFFFFDDDDAEEEFFFFFDDGDAEEEFFFFFFGGDAEEEGGGGGGGDDAEEGGGHHIIIDDAJJHHHHHHHIIIAAJJHKKHHHLLIJJJJKKKKKKLIIJJJKKKKKKKLLIJJMMMMMLLLLLIMMMMMMMMMLLII,AAABBBBBBCCCCAAADBBCCCCCCCAAADDBCCEEFFFAAADDBBEEEEFFAAADDDEEEEGFFAAHHDDDIIEGGFAHHHDDIIIJGGFHHHKKDIJJJGGFHHHKKKIIJJJGGLLHLKKIIIIJGGLLLLKKMMIIJJGLLLKKKMMMMMJGLLLLKKMMMMJJJ,...x.....x.x..x...x.x........x.....x.x..x...x.x........x.....x.x.x....x.x.......x.......x.x....x.x.x....x.x.........x....x...x.x..x.x...x..........x...x...x.x....x...x..,538,Hard,True
puzzle_7,13,AAABBBBBBBCCCAAAADDBBBCCCCAAEDDDBBCCCCFAAEEEDDBFFFFFEAEEDDDDFFFFFEEEGHHFFFFIFIGEEGGHHFFIIIIGEGGJHHFFIIIIGGGJJJHKKKKKIGLLJJHHHKMKKKGGLLJJJMMMMMKGGLJJJJJMMMMMLLLLJJJJJMMMM,AAAABCCCCCDDDAAAABBCCCCCDDAAAEEBCCCFFDDAAAEBBBCGFDDDAAHEBBGGGFFDDHHHEEBBGGFFDDHHHEEBGGFFFIIHHHEEJJGGFIIIHHHJJJGGGGIIIHHJJJJKKKKKKIHHLLLJKKKMKKKLLLLLMMKKMMMKLLLLLMMMMMMMK,AAABBBBBBCCCCAAAABDBBCCCCCAAABBDEECCCCCAADDDDFECCCCCAGDDDDFEEEFFFGGDDDFFFFEFFHGGGIIFIIFFFHHGGGIIIIIFFFJHGGGIKIIJJJJJHGLGIKKJJJJJJHLLGGKKKJMMHHHLLLKKKKKMMMMHLLLKKKKMMMMMM,......x.x.x..x.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x..x.x.x.x.x...............x.x.x..x.x.x......x.......x...x..x.x.x......x........x.x.,543,Hard,True
puzzle_58,13,AAAABBBBBCDDDAAABBBEEECCDDAAABFEEECCCDDAAFBFFGEECCDDAAFFFFGECCCDDAAFHFFGGCCCDIAJHHHFFGGCIIIJJJHHGGGGGIIIJJHHHGGGGKKKIJJLHHGGKKKMIIJJLHHKKKKMMMIJJLLLLLKMMMMIJLLLLLLKKKKMI,AAAAABCCCCDDDAEAAABBBBCDDDAEEAABBCCCDDDAEEEABCCCCCDDFEEEBBCCCGGDDFFEEBHHHGGGGDFFFEBHHHGGGGIFJFEJHHHGIIIIFJJJJKHHGGIILFJJJMKKKKIIILFFJMMKKKKIILLFFFFMMKKKLLLLMMMMMMMKLLLLL,AABBBBBCCCCCCAABBBBDCCCCCCAABBDDDEECEECAAADDDDDEEEEEAFFFGGDDHEEEEFFFIGGDDHHEEEFFIIIGGGHHHHHFFFIIGGGHJJKHFFIIILGJJJKKKIFIIMLLJJKKKKIIIIMLLJJJKKKMIMMMLLLJJKKKMMMMMLLLJKKKK,x...x.x..............x.x.x.x.x.x..............x.x.x.x.x.x...............x.x.x..x.x.x...............x.x.x.x.x..x..............x.x.x..x.x.x......x........x.x...x..x.x.....,553,Hard,True
puzzle_100,13,AAABBBBBBCCCCAADDDBBBBCCCCAADDDDBBCCEEEAAFFFDCCCGEEEAAAFFDCCGGEEEFFFFFDDGGGGHHFFFFFIJGGGGHHKFFIIIJJGGJHHKFKIKIJJJJJHHKKKKKIIIJJLHHMMKMIIIJJJLHHMMMMIIJJJLLLLMMMMMIIJLLLLL,AAAABBBBBCCDDAAABBEEECCCDDAAABBEEECCCCDAFFFEEECCDDDDAFFEEEECCCDDDAFGGGGGCHHHHDAFGIGIIIIHHHHFFGIIIIIIHHHJFFGGKIKIHHJJJFGGKKKKKKKJJJGGLLKLKMKMJJJLLLLLLKMMMJMJLLLLLLKMMMMMJ,AAAAAABCCCCCCAADABBBCCEEECAADBBBBBEEECCADDDDBBBEEEECDDDDFFBBEGEECDDFFFFFGEGGHCIIFFFFFGGGHHHIIIIFFGGGHHHHIIJIFFGGGGHHHIIJIKKKKLGLMHIJJIIKKKLLLMMJJJIIKLLLMMMMJJJIIILLMMMMM,..x.x...x....x.....x...x....x.x.......x......x.x.x...x.x........x.....x.x.x....x.x.......x......x.x.x...x.x........x.....x.x.x.....x........x.x...x.x.x.....x........x.x.,555,Hard,True
puzzle_45,13,AAAABBCCCCCCCAAABBBBCCCCDDAAABBBBBDDDDDAABBEBBEEFFFDGGGBEEEEEFFDDGGGGEEEEFFFHDGGIGGJFFFFFHHGGIIJJJJJJHHHKGGIJJJJLLHHHKKIIIJJJLLLLLKKIIIMMMLLLLLKKKIIMMMMMMLLKKKIMMMMMMMML,AAAAAABBBBBBBAAAAAABBBCDDDEEEAEACCBCCDDFEEEEECCCCCDGFEEEEECCCDDDGFFHHEEEIIDIIGFFHHHEEIIDIIGFFFJHHHKIIIIGLFJJHHHKKIIIGLLJJHHHMKKIGGLLJJJJMMMKKKGLLLLJJMMMKKKGLLLLJJMMMKKKK,AAABBCCCCCCDDAAABBCBCCCCDDEAAABBBBBCDDDEEAAFFBBBBDDGEEAFFFFFFBDGGEEEEEFFHFIDDGJEEEFFFHHIIDGJJJJFHHHIIIDGJJJJJJHHKIIDGLLMMMJJHKIIGGLLMMMMKKKKIGGLLMMLMMMKKIIGLLLLLLKKKKKKG,......x.x..x.x.x.x..............x..x.x.x.x.x...............x.x..x.x.x.x..............x.x.x..x.x.x..............x..x.x.x.x.x...............x.x.x..x.x.x......x.......x.x..,585,Hard,True
puzzle_9,13,AAAAAAABCCCCCADAAABBBBCCCCADDAAEEEBBCCCDDAAEEEEEBCCCDDDDDEEFEGGCHIIDDDEEFGGGCHIIIIIIFFGGHHHIIIJIFFFGKKKHIIJJIFFGGLKKHIIJJJFFLLLLKKIIJJJJJLLLLLKMIMMMMLLLKKKKMMMMMMLLLKKKK,AAABBCCCCCCDDAABBBCCDCCDDDEAABBCDDDDDDDEAABBBBBDFFFDEAAABBGGFFHFFEIAAGGGFFFHHHEIIIJJGGFHHHHEIIJJJGGKHHHHEIIJJJJGKKKKKEEIJJJJJKKKLLEEIIIIMMKKLLLEMMMMMMMKKLLLEEMMMMMMLLLLL,ABBBBBCCCDDDDABBBBBCCDDDDDAABABBCCEEDDDAAAAAACCEEDDDFFFFAAACCEEEEFFFFGGGGCEEEEFFFFGGGHHHIIIFFGGGHHHIIIJIFFGGKHLHHHJJIFFGGKLLLHJJIIMMKKKKLLJJJJIMMMKKKLLLLJJIMMMKKKKLLLJJI,.x.....x.x......x.x.....x..x.....x.x......x.x.....x.x......x.x......x.x......x.x......x.x......x.x.....x..x.....x.x......x.x.....xx.x.......x......x.x.x....x.x........x.,647,Hard,True
puzzle_40,13,AAAAAABBCCCDDAAAAABBBCCCEDAAABBBCCCEEEDFAABBCCEEEEDDFBBBBGCEEEEDDFFBFGGGEHHHDDIFFFGGGJJHHDDIFFGGGJJHHHKKIIIGGIJHHLHKKMIIIIIJHLLLKKMMIIJJJLLLLLKMMIIIMJJLLLKKMMMMMMMLLLLKK,AAAAAABBBBBBBAAAAAAABBBCCBDDDDAAAACCCCBDDEDAFCCCCCCGDEEDDFFFCCCGGDDEEDHHFCGGGGEEEEHHFFFGGIIEJJJJHFFFIIIIEKJJHHHLLIIIIKKJHHHLLLLIIIKJJJHHLLMLLLMKKJJJJLLMMMMMKKKJJJJLMMMMM,AAABBBBBBBBCCADABBBBBBBCCCADEEEEEBFFCGGADDEEEEEFCCCGADDDEEEFFGCGGADDDFFFFGGGGGAAADFFFFHHHIGAJJKLLLLLHHIIJJJKLLMLHHIIIJJKKLLMMHHIIIJJKKLLMMHHMIIJJKMMMMMHMMMIJJKKKKMMMMIII,..x.x.x..............x.x.x.x.x..x..............x.x.xx.x..x..............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x.x..x...x.......x,587,Expert,True
puzzle_65,13,ABCCCCCCCCDDDABBBCCECCCDDFABBBCCEEDDDFFABBBBBEEDDDFFAABGGEEEFFFFFAAAAGEEEEEFFHIIAJGEEEEEHHHIJJJGGGEEEHHHIJJJGGGGEHHHHIJJKKKGLELHMMIJJKKKKLLLLMMIIIIIKKLLLMMMIIIIIIKLLMMMM,AABBCCCCCCDDDABBBCCCCDDDDEABBBBBDDDDEDEABBBBBDDDFEEEAABBGFFFFFEEEAGGGGFFFFHHEHAGIGGJFFHHHHHIIIGJJJFHHKHHIIIJJJJFKKKKKIIIJJJLLLLKKKIIMJJJLLLLLKKIMMMJMMMLLLKKIIIMMMMMMLLKK,AABBBBBBCCCDDABBBBBBBCCCDDAAEEBBFCCCCDDAAEEEEFCCCDDDAAEEEEFFFCFDGAAHEEEIFFFFFGAAHHHJIKKKFFGHHHHHJIIIKKGGHHJJJJJIKKKKGHHHJJJIIIKKGGHLLLJJMIKKKGGHLLLMMMMKMMGGLLLLMMMMMMGGG,......x..x.x.x.x.x................x.x.x..x.x.x......x.......x..x...x.x.x......x.......x.x.....x.x......x.x.....x..x.....x.x......x.x.....x.x......x.x.....x..x.....x.x...,680,Expert,True
puzzle_57,13,AAAAAAAABBBBBAAAACABBBBBBBDDACCABBBBEEEDDCCCCCBFBEEEDDDDCCCFFEEEEGGGDHHCFFIIIIGGGHHHFFIIIIIGGGHHHFFIIIIIGGGJJHHKIKLLIJGGJJHKKKKLLLJJJJHHMKKKLLLMMMJMMMKKLLLLMMMMMMMKLLLLL,AAABBBBCCCCCCAAABBBBBDDDDCAAABBBEEEEDDCAAABBEEEEEDDCFFAAGGEGGEEDDFHAAGGGGGGEEDFHHHGGIIGIIJDFFHHKKKIGIIJJFFHHKKIIIIIJJHHHLLKKMMIIJJHHHLLKKMMMMJJHLHLLKMMMMJJJLLLLLKKKMMJJJ,AAAAAABCCCCCCAAAAABBBCCCCCABBBBBBDDEEEEABFBBBGGDDEEEBBFFBBGGDDDDEBFFFBHGGDDDEEFFFHHHGGGIDDEFFFHHHGGIIIJJKKHHHHGIIIJJJKKKLLLLIIIIJJKKLLLLLIMJJJMKKLLMMLMMJMMMKKKLMMMMMMMMM,....x.x...x....x.....x...xx...x.....x........x.x...xx.x.......x........x.x...xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x.......,729,Expert,True
puzzle_23,13,AAABBCCCDDDDDAABBBCCCDDDDDABBEECCCCDDFDAABBEEECCGGFFABBEEEEEGGGFFABHHEEEGGFFFFAAAHHEGGFFFFFHAHHHIGGGFFJFHHHHIIKGLJJJJMHMIIIKKLLJJLMHMIIIKKLLJJLMMMMIIKLLLJLLMIIIIIKKKLLLL,AAAAAAABBBBCCDAAAABBBBBBCCDDDDABBBCCCCCDDDDAAECCFFFFDDDEEEEEGGFFFHHDEEEEGGGGFFHHHHHIEGGGGFFHHHHHIIIGGGJFHHKLLLLIGGJJFHKKLLLLIIGJJJKKKLLLMIIJJJJKKKKLMMMMMMJJKKKKLMMMMMMMM,ABBBBCCCCDDDDABBBCCCCDDEDDAAABCFCCCCEDDAAABBFFFCCEGDAAAFFFFFCEEGGHHHHHFFFEEEGGHHHHHHFFEEEGGHHIIHHJJJEGGGIIIHHJJJJEGGGIIIJJJJKKKLGGMMMMJJKKKLLLGMMMMMJKKKLLLLMMMMMMMKKKLLL,.x.x.......x......x.x.x...x.x.........x....x.x.x.....x........x.x...x.x.x......x.......x.x....x.x.x.....x........x.x...x.x.x......x.......x.x....x...x.....x....x...x.x..,824,Expert,True
puzzle_70,13,AAAAABBBBBCCCADAAEEBBBBCCCADDEEEEEBBCCCFFDDEEEEBBGGGFFDDDDEBBBGGGFFDDHHEIBBGGGFDDHHHEIIGGJGFFDDDHHIIJGJJFFKDHHIIIJJJJKKKKKHLLIIJJJKKKKKHHLIIILJKKMMMLLLLLLLLKKMMMMMMMMMML,ABBBBBBBCDDDDAAAABBBCCDDDDAAAAACBCCCDDDEEEAACCCCCFDDEEEEEGCCCFFDDEHHEEGCCGFFFFHHHEEGGGGFIIFHJJJGGGGGKIFFHJJGGGGKKKIIFHHJJGGGKKIIIIHHHHLLKKKIMMMHLLLLLKMKIMMMLLLLLLLMMMMMM,AABBBBBBCCCCCAAABBBBCCCCCCAAABBBDDDDDCCEAABBBFDCCCCGEEEEFFFDDDHHGEEEEFFFFDDHGGEEEFFFIIIIHHGEJJFFIIKIHHHGJJJJFIKKHHHGGJJJJFIKKHHHGGJJJLLLKKHMMGMLJLLLLKKKMMMMLLLLLLKKKMMMM,....x.x....x.x.x.....x..........x...x.xx.x.x..............x.x.x....x.x.......xx.......x.x.....x.x......x.x.....x.x......x.x.....x..x.....x.x......x.x.....x..x.....x.x...,921,Expert,True
puzzle_52,13,AAAAABBBBBBBCADAAABBEBBCCCDDDDAABEBCCCCDFDDAEEEBBCCCDFDDGEEEBHHHCFFDDGEEEEHHHHFFGGGGGGHHHIIFFGJJJGHHHIIIFFFJJKGGLLIIIJJJJJKGKLLIIIMJJMJKKKLLLILMMJMMMMKKLLLLMMMMMMMKKLLLL,AAAAAABBBCCCCDAADABBBCCCCCDDDDAAEBBBCCCDDDDEEEEBBBCCDFDDEEEEEBGCCFFFFGGGEEGGGGFFFFFGGGGGHHGIIFFJKKKKKHHHILLJJJKKKKHHHIILLJJJJKKKHHILLLLJJJJMMHHIIIILJLJMMMMMIIIILLLLMMMMM,AAAAABBCCCCCCDAAAABBCCECCCDDDDAABEEECCCDDBBBBBEEEFFFDDDBBBBGEEEFFDDBBGGGGEHFFFIGGGGJJGEHHHFIIIIJJJJEEHHFIIIIJJJJEKHHHLIIJJJJKKKHHHLLIIKKKKMKMMMLLIIIKKKMMMMMLLLLIIIIMMMMM,.x..x...x..........x...x.xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.x..x.x.x......x........x.x...x..x.x.....x.........x.x...x..x.x....,969,Expert,True
