name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_7600,9,AAAAABBBBACCCBBBBBAACCCCDEEFAFFCCDDEFFFCCDDEEFFGHHDDDDFFGGHDDDDGFGHHHIDIGGGHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,417,Medium,True,True
puzzle_7034,9,AAAAABCCCAAAABBBCCADABBCCCCDDDEEECFFDDDEGEEFFDDDGGGFFFDDGGGGFFFHHHGGIIIIHHHHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,420,Medium,True,True
puzzle_7557,9,AAABBCDDDAEABBCCDDEEABCCCDDEEABBFCDDEGGGBFFDDEEEGGFFDDHEEGGFFIIHHGGFFFIIHHHGGFIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x..x.x....x......x....x.x....x.....x.,420,Medium,True,True
puzzle_1238,9,AAAAAAAABAACAADDBBECCAADDDBECCCADDDBEECFFFFBBEGFFFFBBHGGGFHHHBHGGGIHHHHHGGGIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,422,Medium,True,True
puzzle_6666,9,AAABBBBBCAADDBBBBCADDDDEBCCAFGGDEECCFFGGDEEEEFFGGDDEEEFFGGHDDIIGGGHHHHIIGGGGGHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,429,Medium,True,True
puzzle_8256,9,ABBBBBCCCABADBBBCEAAADFBCCEGADDFHCEEGDDDFHHEEGGFDFHHHEGGFFFIHIEGGFFFIHIEGGFIIIIIE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,431,Medium,True,True
puzzle_5413,9,AAABBBBCCAAABBBBCCDDADBBBCCDDDDDDDEEFDDDDDEEEFFFFGGEEEHFFGGGIIIHHFFGGIIIHHHFGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x...........x.x..x.x...........x.x..x.x....x.....x.....x....x.x...x...,433,Medium,True,True
puzzle_5056,9,AABBCCCDDAABBBCCDDABBBCCCDDABBECCFFGAEEEHFFFGEEHHHHFFGEEHHGGGGGHHHIGGGIGHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x..........x.x...x......x...x.x....x.....x.,451,Medium,True,True
puzzle_2058,9,AAABBBBCCAAABBBBCDAEBBBBDCDEEBFFFDDDEFFFDDDDDEEEEGDDGDEHHIGGDGGHHHIIGGGGHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,456,Medium,True,True
puzzle_8654,9,AAABBBBBBAAACCDDDBAAACCDDDBAAECCCFDDAGEEEFFDDGGEEEFFDDGGGEEFFHHGGIEIFFHHGGIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,470,Medium,True,True
puzzle_2414,9,AAAAAAABBCAAADAABBCAEDDDBBBCEEEDFBFFCEEDDFFFGCEDDFFGGGEEEHFIGIGHEHHHIGIGHHHHIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,478,Medium,True,True
puzzle_5047,9,ABBBCCCCCAAABCCCCCAAABCCDEEAADDDDDEFDDDDDDDEFGGDGDHHEFIGGGGHEEFIGGGHHEHFIIIIHHHHF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,494,Medium,True,True
puzzle_242,9,AAAABBBBBAAABBBBBBAAACCBDDDCCCCEEEDDFCCEEEGDDFFHHGGGGGFHHHHHGIGFHFHIIIIGFFFFIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,495,Medium,True,True
puzzle_4986,9,AABBBBCCCAADDDBBBCAEEDDDBBCEEEDDDBBCEEEFFBBCCEEEGFFFFFEHGGIIIIIHHHGGIIIIHHHGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,360,Hard,True,True
puzzle_8767,9,AAABBCCCCAAAABCCCCAAAABBBDDEEEABBDDFEEEEGGGDFEHHGGGFFFHHHIIGGGFHHHIIIGFFHHHHIIFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,361,Hard,True,True
puzzle_1924,9,ABBBBCCCDABBBCCEDDAAACCEEDDAAACCCEDDAFAFEEEDDFFFFFGGGGFFFFGGGHHFFFIIIHHHFFIIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x..........x.x..x.x....,362,Hard,True,True
puzzle_1715,9,AAABBBBBCDDAAABBCCDDAAEFFFCGDDEEFFFCGDDEEFFHCGDDEFFFHCGIEEEFFHCGIIIIHHHCIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,363,Hard,True,True
puzzle_3976,9,ABBBBBCCCAABBDDDCCABBBBDDCCAEBEEDDFGAEEEEDDFGAAEEEFFFGAAAFFFHFGAIIIHHHHGIIIHHHHHG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,364,Hard,True,True
puzzle_8987,9,AAABBBCCCDAABBBCCCDDABAACCCDDAAAEEFFDGGGAEFFFDGGGGEFHFDGGGEEHHHDGGGGHHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,365,Hard,True,True
puzzle_1468,9,AAAABBBBBCCAAADBBBCCAAADDEFGCCHHDDEFGGHHHDDEFGIHIHEEEFGIIIHEFFFGGIIIEFFFGGIIIFFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,366,Hard,True,True
puzzle_8317,9,AAABBBBBBCAADDDDBBCAADDDDDBCCCCEEEEBFCCGEEHEIFCGGGEHHIFGGGGHHHIFFGFFIIHIFFFFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,367,Hard,True,True
puzzle_4287,9,AAABBCCCCAABBCCCCCDAEBBCFFFDAEBBCFFGDDEEBBGGGDHEEGGGGGDHEEGGIIIDHHHIIIIIDDDHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,368,Hard,True,True
puzzle_7982,9,AABBBBBCCAABBCCCCCAABDCCCEEABBDDFCEEGBDDDFFEEGGDHHFFFEGGHHHIFFEGGHIHIEEEGGIIIIEEE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,369,Hard,True,True
puzzle_4351,9,AAABBBCCCAAABBBCCCDAABBCCCCDAAABEECCDDDFEEEEGDDDFEEEGGHDFFFIGGGHHHHFIIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,369,Hard,True,True
puzzle_4222,9,AABBBCCCCABBBCCDDCABBCCCDCCABBEEFDDGAAEEFFFGGAEEFFGGGGHEEFGGIGIHHHHGIIIIHHHHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,370,Hard,True,True
puzzle_6082,9,AABBCCCCCAABBCCDDCAAABBEDCCAAABEEDDDAAFFEEEDGFFFFEEEGGFHFHEEGGGFHFHEIIIGHHHHIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,371,Hard,True,True
puzzle_9708,9,AAABBBBCCDAAEBBBCCDAEEEBBCCDAEEFFFCGDAEFFFFCGDDEHHHFGGDDEHHGGGGIIIIHHGGGIHHHHHGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,372,Hard,True,True
puzzle_7959,9,AAAAABBBBAAAACDBBBCCCCCDDBBEEFCCDDDDEEFFFDDDDEEFFGGHDDEIFFFGHHHIIIFGGHHHIIIFGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,373,Hard,True,True
puzzle_8976,9,ABBCCCCCCABBBCCDCCAABDDDDEEAAADDDEEEFFADDEEEEFFGGGGEEEFFHHHHIIIFFHHHHHIIFFFHHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x..x.x....x......x....x.x....x.....x.,374,Hard,True,True
puzzle_2094,9,AAAAAAABBCCAAAAABBCCDDEAAFBDCDGEEFFBDCDGEEFBBDDDGEEFFBHHGGEEIIIHHGGGGIIIHHHHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,375,Hard,True,True
puzzle_517,9,AAABCCCCDAABBCCCCDAABEECEEDAABBEEEEDAAFBGGEDDFFFGGGDDDFFFFGGHHHFFIIGGHHHIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,376,Hard,True,True
puzzle_1329,9,AAAAABCCCAAAAABBCCADABBBBCCDDBBBEEEFDGGBBEFFFGGGGEEFFFGGEEEHHFFGIEIEIHHHIIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x..........x.x..x.x....,377,Hard,True,True
puzzle_3230,9,AAABBBBCCAADBBBBCCAADEBBEECAADEEEEEFAADEGEEFFAHHGGGFFFHHHGIGIFFHHGGIGIIFHHGIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,378,Hard,True,True
puzzle_3770,9,AAABBCCCCDAAABCCCCDADBBCCCCDDDBBEECFDDDEEEGCFDDDEEGGFFHDHHEGGGFHHHHHIGFFHHIIIIGFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,378,Hard,True,True
puzzle_7154,9,AAAAABCCCDAAABBCBCDAABBBBBCDDDEBBBCCFFGEEEECCFFGEHEEICFFGGHHIIIGGGGHHHIIGGGGGHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,379,Hard,True,True
puzzle_9628,9,AAAABBBCCADDABBBCCADEAAFFCCDDEFFFFFCDEEEGGFCCDEEGGGCCCDEEGGGHCHDIIIIGHHHDDIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,380,Hard,True,True
puzzle_5904,9,AAAAABCCCDAAAEBBCCDDAAEBBCBDDDFEBBBBDDGFEEBBHGGGFFEBHHGGFFEEIHIGFFIIIIIIGGFIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,381,Hard,True,True
puzzle_9051,9,AAAABBBCCAAAABBBCCAADDBBCCCEDDDDBCFFEDGGGGFFFEEEEGGFHHEEIIIGHHHIIIIIGGGHIIIIIGGGH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x...........x.x..x.x...........x.x..x.x....x.....x.....x....x.x...x...,382,Hard,True,True
puzzle_2331,9,AAABBBCCCAAAABBBCCDDBBBDCCCDDDDDDCECDFFGGDDEEFFFGGEEEHFFFIGHHHHFFIIGHHHHFFFIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,383,Hard,True,True
puzzle_1916,9,AAAABBBBBACAABDEEBACCDDDEEBCCCDEDEFFCCCDEEEFFCCCDGGEEFHHGGGGGEFHHIIGGFFFHHIIIIIFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x...........x.x..x.x...........x.x..x.x....x.....x.....x....x.x...x...,384,Hard,True,True
puzzle_9231,9,AAAABCCCCAAABBCCCCADABBEEECADADEEEECFDDDGEEEEFFDGGGEHHFFDGGGEHHFFDDDDIIHFFDIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.xx..x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,385,Hard,True,True
puzzle_7680,9,AAAAAABBBCCADAABBEFCADDBBBEFCDDDDBBEFFDDGGEEEFFDGGGEEHFFIIGHHHHFFIIIHHHHFFFIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,386,Hard,True,True
puzzle_3898,9,AAAAAABBBAACCCADBBAECCCCDDBEEFFCCDDDEEFFCDDDDEEFFCCGHDEEIGGGGHDIIIGGGGHHIIIGGGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x.x.x..........x.x.x.x..........x..x.,387,Hard,True,True
puzzle_738,9,AAAAAABBBCAAAABBBBCCCCDDDDBECECCCDDFEEEECCDFFGGEEHHDDFGGGHHHIDFGGHHHIIIIGGHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,387,Hard,True,True
puzzle_594,9,AAABBBBCCAAABDCCCEAAABDECEEFFBBDEEEGFHHHDDEGGFHHHHEEGGFHFHEEEGGFFFIIIIIGFFFIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,388,Hard,True,True
puzzle_3842,9,AABBBBBBBAAACCBCCBAAAACCCCCAAADDEEEFGGADDDEEFGDDDHDEEFGGGHHHFFFIGHHIFFIIIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x......x...x......x...x,389,Hard,True,True
puzzle_4848,9,AAABCCDDDAAABBCDDDABBBBCCDDEBBBBCCCCEEEFFFGGCEEEFFFFGGEHFFFIIGGEHHFIIIIGHHHFIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,390,Hard,True,True
puzzle_3714,9,AAAAAAABBACCCADBBBACCCDDEEBCCCDDDEEECFDDDEEEECFDDDEGGGFFFHHHHGGFHHHIHHGGFIIIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,391,Hard,True,True
puzzle_178,9,AAAAABBCCADAABBCCCADAABBECCDDFFBBEEEDDFFBGGGEDFFFGGGEEFFFHIIIIEHHHHHIIIEHHHHHHIIE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,392,Hard,True,True
puzzle_7449,9,AAABBBBBBCAABBBBDECCABBBDDECCAFFDDDECAAFFGDDECCFFFGHHEICFFGGGHHIIIGGGHHHIIIIGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,393,Hard,True,True
puzzle_1030,9,AAAABBCCCAAABBBCCCADADBBBCEFDDDDBEEEFFDDDGGEEFFDHGGGEEFFFHGGIIIFFHHGGIIIFFHGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.xx..x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,394,Hard,True,True
puzzle_212,9,AAABBBCCCAAAABBDCCEEEEBBDDCEEEDDDDDDEEEEDFDDDGEHHHFFFFGGHHHFFFFGGHHHIFFIGGGHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,395,Hard,True,True
puzzle_9110,9,AABBBBCCCAABBBBCCDAAEEEEECDAEEFEEEDDAEFFGDDDDAAFGGDDHHFFFGGIIHHGFFFGIIHHGGGGGGIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,396,Hard,True,True
puzzle_7585,9,AABBBBBCCABBBBBBCCADDDDDCCCADDDDEEEEAAADEEEFEGAAHFFFFIGHHHFFFIIGHGGFFFIIGGGFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,396,Hard,True,True
puzzle_1396,9,AAAABBBCDAAABBCCCDAABBCCCCDEAABCCCDDEEEBFCGDDEEEBFGGHHIEFBFGGGHIFFFFGGHHIIIFFFGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,397,Hard,True,True
puzzle_7026,9,AAABBBBCCAAAADBBCCAADDDDCCCEADDDDCCCEEEFFDGGGHHEFFIGGGHEEFFIGGGHHFFFIIGIHHFFFFIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,398,Hard,True,True
puzzle_1299,9,ABBBBBCCCAABBCCCCCAABBBDDDDEEEBBFDDDEEEEBFGGDEHHEFFIGGEHHFFFIIGEHHHFIIIGHHHHIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,399,Hard,True,True
puzzle_8607,9,AAAAABBCCAAAAABBCCDDDDABBBCDDDDDDECCFFGGGEECCFGGGGEECCFFHGGEEEEFHHHIIIIEFFHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,400,Hard,True,True
puzzle_7623,9,ABBCCCCCDABBBCCCEDAAABEEEEDAAABEDDDDAABBBDFFDGHHBBDFFFGGHHHIIFFGGGGHIIFFGGGGIIIFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,401,Hard,True,True
puzzle_1127,9,AAAAABCCCABBAABBBCAABBBBCCCADDBEECEEDDFFEEEEEDDFFFGGGGDDFHHGHGGFFFIHHHGIFIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,402,Hard,True,True
puzzle_5199,9,AAAABBBBCDDDABBBCCDDDAEBBCCDEEEEBFCCDDEEEFFCCDEEGGFFCCDHHGFFFIIHHHGFFFIIHGGGFFIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,403,Hard,True,True
puzzle_2260,9,AABBBCCCBAABBCCCCBDABBBBBBBDDDDEEEEBDDDFEFEGGDDDFFFHGGDIDFHFHGGIIFFHFHHGIIIHHHHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,404,Hard,True,True
puzzle_6425,9,AAABBCCCCABBBBCCCCABBBDCCCCADDBDEEECAADDDEEFFGGGDDEFFFGHHHIIIFIGGHHIIIFIGHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,405,Hard,True,True
puzzle_454,9,AAABBBBBCAAAABDBBCEEEADDCCCEFFFDDCCGEEFFDDCCGEHHFFDDGGHHHIIDDGGHIIIIIIGGIIIIIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,405,Hard,True,True
